"id","firstName","lastName","fullName","displayName","shortName","weight","displayWeight","height","displayHeight","age","dateOfBirth","experience","jersey","active"
"3919117","Azeez","Al-Shaair","Azeez Al-Shaair","Azeez Al-Shaair","A. Al-Shaair",228,"228 lbs",74,"6' 2""",27,"1997-08-04T07:00Z",6,"0",TRUE
"17308","Josh","Aladenoye","Josh Aladenoye","Josh Aladenoye","J. Aladenoye",325,"325 lbs",77,"6' 5""",34,"1990-09-26T07:00Z",NA,"62",FALSE
"3122141","Otaro","Alaka","Otaro Alaka","Otaro Alaka","O. Alaka",239,"239 lbs",75,"6' 3""",28,"1996-05-18T07:00Z",3,"56",FALSE
"10502","Ikaika","Alama-Francis","Ikaika Alama-Francis","Ikaika Alama-Francis","I. Alama-Francis",290,"290 lbs",77,"6' 5""",39,"1984-12-04T08:00Z",5,"59",FALSE
"4686629","Isaac","Alarcon","Isaac Alarcon","Isaac Alarcon","I. Alarcon",320,"320 lbs",79,"6' 7""",26,"1998-07-27T07:00Z",1,"67",FALSE
"11249","Branden","Albert","Branden Albert","Branden Albert","B. Albert",314,"314 lbs",77,"6' 5""",39,"1984-11-04T08:00Z",9,"76",FALSE
"3938599","Branden","Albert","Branden Albert","Branden Albert","B. Albert",NA,NA,NA,NA,39,"1984-11-04T08:00Z",NA,NA,FALSE
"7604","Trev","Alberts","Trev Kendall Alberts","Trev Kendall Alberts","T. Alberts",245,"245 lbs",76,"6' 4""",54,"1970-08-08T07:00Z",3,"51",FALSE
"2971823","Austin","Albrecht","Austin Albrecht","Austin Albrecht","A. Albrecht",295,"295 lbs",77,"6' 5""",31,"1993-05-06T07:00Z",NA,"72",FALSE
"14628","Alex","Albright","Alex Albright","Alex Albright","A. Albright",254,"254 lbs",77,"6' 5""",36,"1988-01-29T08:00Z",3,"55",FALSE
"2978064","Bryson","Albright","Bryson Albright","Bryson Albright","B. Albright",235,"235 lbs",77,"6' 5""",30,"1994-03-15T08:00Z",2,"54",FALSE
"4244712","Christian","Albright","Christian Albright","Christian Albright","C. Albright",239,"239 lbs",74,"6' 2""",25,"1999-03-29T08:00Z",NA,"43",FALSE
"869","Ethan","Albright","Ethan Albright","Ethan Albright","E. Albright",260,"260 lbs",77,"6' 5""",53,"1971-05-01T07:00Z",16,"64",FALSE
"10140","Zac","Alcorn","Zac Alcorn","Zac Alcorn","Z. Alcorn",260,"260 lbs",76,"6' 4""",44,"1980-08-24T07:00Z",1,NA,FALSE
"582","Allen","Aldridge","Allen Aldridge","Allen Aldridge","A. Aldridge",255,"255 lbs",73,"6' 1""",52,"1972-05-30T07:00Z",8,"55",FALSE
"4345","Kevin","Aldridge","Kevin Aldridge","Kevin Aldridge","K. Aldridge",271,"271 lbs",73,"6' 1""",44,"1980-03-03T08:00Z",NA,"79",FALSE
"7592","Melvin","Aldridge","Melvin Keith Aldridge","Melvin Keith Aldridge","M. Aldridge",195,"195 lbs",74,"6' 2""",54,"1970-07-22T07:00Z",1,NA,FALSE
"7709","Arnold","Ale","Arnold Tauese Ale","Arnold Tauese Ale","A. Ale",230,"230 lbs",74,"6' 2""",54,"1970-06-17T07:00Z",2,"57",FALSE
"4361107","Ulumoo","Ale","Ulumoo Ale","Ulumoo Ale","U. Ale",327,"327 lbs",78,"6' 6""",25,"1999-05-20T07:00Z",NA,"74",FALSE
"1406","Ink","Aleaga","Ink Aleaga","Ink Aleaga","I. Aleaga",251,"251 lbs",73,"6' 1""",51,"1973-04-04T08:00Z",3,"54",FALSE
"15353","Chas","Alecxih","Chas Alecxih","Chas Alecxih","C. Alecxih",295,"295 lbs",76,"6' 4""",35,"1989-02-10T08:00Z",1,"65",FALSE
"3871875","Adonis","Alexander","Adonis Alexander","Adonis Alexander","A. Alexander",205,"205 lbs",75,"6' 3""",27,"1996-11-07T08:00Z",3,"44",FALSE
"15552","Alvester","Alexander","Alvester Alexander","Alvester Alexander","A. Alexander",204,"204 lbs",71,"5' 11""",34,"1990-10-17T07:00Z",1,"39",FALSE
"717","Brent","Alexander","Brent Alexander","Brent Alexander","B. Alexander",200,"200 lbs",71,"5' 11""",53,"1971-07-10T07:00Z",12,"26",FALSE
"6852","Bruce","Alexander","Bruce Alexander","Bruce Alexander","B. Alexander",170,"170 lbs",69,"5' 9""",59,"1965-09-17T07:00Z",5,NA,FALSE
"3001171","D.J.","Alexander","D.J. Alexander","D.J. Alexander","D.J. Alexander",233,"233 lbs",74,"6' 2""",33,"1991-09-30T07:00Z",5,"57",FALSE
"13935","Danario","Alexander","Danario Alexander","Danario Alexander","D. Alexander",217,"217 lbs",77,"6' 5""",36,"1988-08-07T07:00Z",4,"84",FALSE
"6833","David","Alexander","David Alexander","David Alexander","D. Alexander",285,"285 lbs",75,"6' 3""",60,"1964-07-28T07:00Z",10,NA,FALSE
"4055563","Deontez","Alexander","Deontez Alexander","Deontez Alexander","D. Alexander",202,"202 lbs",73,"6' 1""",28,"1996-07-25T07:00Z",1,"82",FALSE
"567","Derrick","Alexander","Derrick Alexander","Derrick Alexander","D. Alexander",206,"206 lbs",74,"6' 2""",52,"1971-11-06T08:00Z",9,"82",FALSE
"759","Derrick L.","Alexander","Derrick L. Alexander","Derrick L. Alexander","Derrick L. Alexander",286,"286 lbs",76,"6' 4""",50,"1973-11-13T08:00Z",6,"94",FALSE
"3052651","Dominique","Alexander","Dominique Alexander","Dominique Alexander","D. Alexander",235,"235 lbs",72,"6' 0""",29,"1995-04-20T07:00Z",2,"54",FALSE
"346","Elijah","Alexander","Elijah Alexander","Elijah Alexander","E. Alexander",235,"235 lbs",74,"6' 2""",54,"1970-08-02T07:00Z",9,"58",FALSE
"6156","Eric","Alexander","Eric Alexander","Eric Alexander","E. Alexander",240,"240 lbs",74,"6' 2""",42,"1982-02-08T08:00Z",6,"57",FALSE
"15010","Frank","Alexander","Frank Alexander","Frank Alexander","F. Alexander",270,"270 lbs",76,"6' 4""",34,"1989-12-17T08:00Z",3,"90",FALSE
"10505","Gerald","Alexander","Gerald Alexander","Gerald Alexander","G. Alexander",209,"209 lbs",74,"6' 2""",40,"1984-06-28T07:00Z",5,NA,FALSE
"7452","Harold","Alexander","Harold Alexander","Harold Alexander","H. Alexander",224,"224 lbs",74,"6' 2""",54,"1970-10-20T07:00Z",2,NA,FALSE
"3895429","Jaire","Alexander","Jaire Alexander","Jaire Alexander","J. Alexander",196,"196 lbs",70,"5' 10""",27,"1997-02-09T08:00Z",7,"23",TRUE
"4372495","Jaylan","Alexander","Jaylan Alexander","Jaylan Alexander","J. Alexander",240,"240 lbs",73,"6' 1""",NA,NA,NA,NA,FALSE
"4569109","Jon","Alexander","Jon Alexander","Jon Alexander","J. Alexander",217,"217 lbs",74,"6' 2""",25,"1999-09-27T07:00Z",NA,"17",FALSE
"8104","Kevin","Alexander","Kevin Alexander","Kevin Alexander","K. Alexander",NA,NA,69,"5' 9""",49,"1975-01-23T08:00Z",NA,"86",FALSE
"13798","Kevin","Alexander","Kevin Alexander","Kevin Alexander","K. Alexander",265,"265 lbs",76,"6' 4""",37,"1987-07-01T07:00Z",NA,"58",FALSE
"2976541","Kwon","Alexander","Kwon Alexander","Kwon Alexander","K. Alexander",227,"227 lbs",73,"6' 1""",30,"1994-08-03T07:00Z",10,"12",FALSE
"9424","Lorenzo","Alexander","Lorenzo Alexander","Lorenzo Alexander","L. Alexander",245,"245 lbs",73,"6' 1""",41,"1983-05-31T07:00Z",13,"57",FALSE
"3045120","Mackensie","Alexander","Mackensie Alexander","Mackensie Alexander","M. Alexander",192,"192 lbs",70,"5' 10""",30,"1993-11-12T08:00Z",7,"36",FALSE
"16937","Maurice","Alexander","Maurice Alexander","Maurice Alexander","M. Alexander",220,"220 lbs",74,"6' 2""",33,"1991-02-16T08:00Z",5,NA,FALSE
"3914307","Maurice","Alexander","Maurice Alexander","Maurice Alexander","M. Alexander",174,"174 lbs",71,"5' 11""",27,"1997-01-10T08:00Z",1,"1",FALSE
"14534","Mister","Alexander","Mister Alexander","Mister Alexander","M. Alexander",252,"252 lbs",75,"6' 3""",36,"1988-06-02T07:00Z",3,NA,FALSE
"8074","Patrise","Alexander","Patrise Alexander","Patrise Alexander","P. Alexander",244,"244 lbs",73,"6' 1""",52,"1972-10-23T07:00Z",3,"58",FALSE
"5846","Roc","Alexander","Roc Alexander","Roc Alexander","R. Alexander",190,"190 lbs",70,"5' 10""",43,"1981-09-23T07:00Z",4,NA,FALSE
"2150","Shaun","Alexander","Shaun Alexander","Shaun Alexander","S. Alexander",228,"228 lbs",71,"5' 11""",47,"1977-08-30T07:00Z",9,"37",FALSE
"1478","Stephen","Alexander","Stephen Alexander","Stephen Alexander","S. Alexander",250,"250 lbs",76,"6' 4""",48,"1975-11-07T08:00Z",10,"82",FALSE
"3117241","Terrence","Alexander","Terrence Alexander","Terrence Alexander","T. Alexander",188,"188 lbs",70,"5' 10""",29,"1995-10-14T07:00Z",NA,"49",FALSE
"2976556","Vadal","Alexander","Vadal Alexander","Vadal Alexander","V. Alexander",325,"325 lbs",77,"6' 5""",30,"1994-03-23T08:00Z",3,"74",FALSE
"4240728","Deslin","Alexandre","Deslin Alexandre","Deslin Alexandre","D. Alexandre",264,"264 lbs",75,"6' 3""",26,"1998-06-11T07:00Z",1,"49",FALSE
"4263210","Justin","Alexandre","Justin Alexandre","Justin Alexandre","J. Alexandre",256,"256 lbs",77,"6' 5""",26,"1997-11-12T08:00Z",NA,"59",FALSE
"6300","Rich","Alexis","Rich Alexis","Rich Alexis","R. Alexis",234,"234 lbs",72,"6' 0""",43,"1981-03-06T08:00Z",2,"33",FALSE
"3117242","Joey","Alfieri","Joey Alfieri","Joey Alfieri","J. Alfieri",226,"226 lbs",74,"6' 2""",28,"1996-03-06T08:00Z",NA,"50",FALSE
"1625","Brian","Alford","Brian Alford","Brian Alford","B. Alford",190,"190 lbs",73,"6' 1""",49,"1975-06-07T07:00Z",2,"80",FALSE
"4401823","Dee","Alford","Dee Alford","Dee Alford","D. Alford",177,"177 lbs",71,"5' 11""",26,"1997-11-05T08:00Z",3,"20",TRUE
"14734","Dominic","Alford","Dominic Alford","Dominic Alford","D. Alford",320,"320 lbs",75,"6' 3""",36,"1988-02-22T08:00Z",1,"78",FALSE
"10525","Jay","Alford","Jay Alford","Jay Alford","J. Alford",304,"304 lbs",75,"6' 3""",41,"1983-05-28T07:00Z",4,NA,FALSE
"3052686","Mario","Alford","Mario Alford","Mario Alford","M. Alford",177,"177 lbs",68,"5' 8""",32,"1992-02-25T08:00Z",2,"83",FALSE
"15817","Robert","Alford","Robert Alford","Robert Alford","R. Alford",186,"186 lbs",70,"5' 10""",36,"1988-11-01T08:00Z",9,"23",FALSE
"4243777","Alan","Ali","Alan Ali","Alan Ali","A. Ali",301,"301 lbs",76,"6' 4""",26,"1998-09-11T07:00Z",NA,"66",FALSE
"10967","Charles","Ali","Charles Ali","Charles Ali","C. Ali",255,"255 lbs",74,"6' 2""",40,"1984-08-23T07:00Z",3,NA,FALSE
"4259976","Josh","Ali","Josh Ali","Josh Ali","J. Ali",200,"200 lbs",72,"6' 0""",25,"1999-03-03T08:00Z",2,"80",FALSE
"4690013","Rasheen","Ali","Rasheen Ali","Rasheen Ali","R. Ali",212,"212 lbs",71,"5' 11""",23,"2001-02-16T08:00Z",NA,"26",TRUE
"2469470","Ricky","Ali'ifua","Ricky Ali'ifua","Ricky Ali'ifua","R. Ali'ifua",297,"297 lbs",74,"6' 2""",32,"1991-12-02T08:00Z",NA,"61",FALSE
"2998565","Mo","Alie-Cox","Mo Alie-Cox","Mo Alie-Cox","M. Alie-Cox",267,"267 lbs",77,"6' 5""",31,"1993-09-19T07:00Z",7,"81",TRUE
"7752","Tuineau","Alipate","Tuineau Alipate","Tuineau Alipate","T. Alipate",245,"245 lbs",73,"6' 1""",57,"1967-08-21T07:00Z",2,NA,FALSE
"4427834","Erick","All Jr.","Erick All Jr.","Erick All Jr.","E. All Jr.",253,"253 lbs",77,"6' 5""",24,"2000-09-13T07:00Z",NA,"83",TRUE
"15601","Shea","Allard","Shea Allard","Shea Allard","S. Allard",305,"305 lbs",77,"6' 5""",35,"1989-08-27T07:00Z",NA,NA,FALSE
"3115922","Nick","Allegretti","Nick Allegretti","Nick Allegretti","N. Allegretti",320,"320 lbs",76,"6' 4""",28,"1996-04-21T07:00Z",6,"67",TRUE
"10532","Andy","Alleman","Andy Alleman","Andy Alleman","A. Alleman",310,"310 lbs",76,"6' 4""",40,"1983-11-20T08:00Z",3,"62",FALSE
"14212","Anthony","Allen","Anthony Allen","Anthony Allen","A. Allen",230,"230 lbs",73,"6' 1""",36,"1988-08-06T07:00Z",3,"35",FALSE
"15061","Antonio","Allen","Antonio Allen","Antonio Allen","A. Allen",210,"210 lbs",73,"6' 1""",36,"1988-09-23T07:00Z",5,"39",FALSE
"14358","Armando","Allen","Armando Allen","Armando Allen","A. Allen",190,"190 lbs",68,"5' 8""",35,"1989-04-30T07:00Z",2,"25",FALSE
"12630","Asher","Allen","Asher Allen","Asher Allen","A. Allen",194,"194 lbs",69,"5' 9""",36,"1988-01-22T08:00Z",3,"21",FALSE
"3046412","Austin","Allen","Austin Allen","Austin Allen","A. Allen",209,"209 lbs",73,"6' 1""",30,"1994-08-21T07:00Z",NA,"8",FALSE
"4240787","Austin","Allen","Austin Allen","Austin Allen","A. Allen",253,"253 lbs",80,"6' 8""",25,"1998-11-10T08:00Z",1,"49",FALSE
"16912","Beau","Allen","Beau Allen","Beau Allen","B. Allen",327,"327 lbs",75,"6' 3""",32,"1991-11-14T08:00Z",7,"94",FALSE
"4685247","Braelon","Allen","Braelon Allen","Braelon Allen","B. Allen",235,"235 lbs",73,"6' 1""",20,"2004-01-20T08:00Z",NA,"0",TRUE
"2574511","Brandon","Allen","Brandon Allen","Brandon Allen","B. Allen",209,"209 lbs",74,"6' 2""",32,"1992-09-05T07:00Z",8,"17",TRUE
"4365380","Brevin","Allen","Brevin Allen","Brevin Allen","B. Allen",265,"265 lbs",76,"6' 4""",24,"2000-09-22T07:00Z",1,NA,FALSE
"2631","Brian","Allen","Brian Allen","Brian Allen","B. Allen",232,"232 lbs",72,"6' 0""",46,"1978-04-01T08:00Z",4,"52",FALSE
"3781","Brian","Allen","Brian Allen","Brian Allen","B. Allen",205,"205 lbs",69,"5' 9""",44,"1980-04-20T08:00Z",3,"34",FALSE
"2971632","Brian","Allen","Brian Allen","Brian Allen","B. Allen",215,"215 lbs",75,"6' 3""",31,"1993-10-21T07:00Z",4,"37",FALSE
"3134666","Brian","Allen","Brian Allen","Brian Allen","B. Allen",303,"303 lbs",74,"6' 2""",29,"1995-10-11T07:00Z",6,"52",FALSE
"4570411","Cam","Allen","Cam Allen","Cam Allen","C. Allen",195,"195 lbs",73,"6' 1""",NA,NA,NA,NA,FALSE
"2975680","Chase","Allen","Chase Allen","Chase Allen","C. Allen",246,"246 lbs",75,"6' 3""",31,"1993-08-29T07:00Z",3,"59",FALSE
"4035526","Chase","Allen","Chase Allen","Chase Allen","C. Allen",251,"251 lbs",78,"6' 6""",27,"1997-07-09T07:00Z",1,"87",FALSE
"4241446","Christopher","Allen","Christopher Allen","Christopher Allen","C. Allen",242,"242 lbs",76,"6' 4""",26,"1998-08-12T07:00Z",2,"45",FALSE
"14109","Cortez","Allen","Cortez Allen","Cortez Allen","C. Allen",197,"197 lbs",73,"6' 1""",36,"1988-10-29T07:00Z",5,"28",FALSE
"3139453","Dakota","Allen","Dakota Allen","Dakota Allen","D. Allen",232,"232 lbs",73,"6' 1""",28,"1995-11-02T08:00Z",4,"59",FALSE
"3059554","Darius","Allen","Darius Allen","Darius Allen","D. Allen",240,"240 lbs",73,"6' 1""",NA,NA,NA,"47",FALSE
"4760","David","Allen","David Allen","David Allen","D. Allen",195,"195 lbs",69,"5' 9""",46,"1978-02-05T08:00Z",2,"34",FALSE
"4426553","Davis","Allen","Davis Allen","Davis Allen","D. Allen",251,"251 lbs",78,"6' 6""",23,"2001-02-03T08:00Z",2,"87",TRUE
"2582033","Davonte","Allen","Davonte Allen","Davonte Allen","D. Allen",201,"201 lbs",74,"6' 2""",31,"1993-03-06T08:00Z",NA,NA,FALSE
"3046392","Dejon","Allen","Dejon Allen","Dejon Allen","D. Allen",290,"290 lbs",75,"6' 3""",30,"1994-05-05T07:00Z",NA,"62",FALSE
"17370","Denicos","Allen","Denicos Allen","Denicos Allen","D. Allen",218,"218 lbs",71,"5' 11""",34,"1990-08-09T07:00Z",NA,NA,FALSE
"3052083","Devon","Allen","Devon Allen","Devon Allen","D. Allen",190,"190 lbs",73,"6' 1""",29,"1994-12-12T08:00Z",1,"82",FALSE
"14901","Dwayne","Allen","Dwayne Allen","Dwayne Allen","D. Allen",260,"260 lbs",76,"6' 4""",34,"1990-02-24T08:00Z",8,"89",FALSE
"107","Eric","Allen","Eric Allen","Eric Allen","E. Allen",190,"190 lbs",70,"5' 10""",58,"1965-11-22T08:00Z",14,"21",FALSE
"3920560","Floyd","Allen","Floyd Allen","Floyd Allen","F. Allen",199,"199 lbs",70,"5' 10""",28,"1996-07-16T07:00Z",NA,"82",FALSE
"4368","Ian","Allen","Ian Allen","Ian Allen","I. Allen",310,"310 lbs",76,"6' 4""",46,"1978-07-22T07:00Z",4,NA,FALSE
"2576254","Jack","Allen","Jack Allen","Jack Allen","J. Allen",296,"296 lbs",74,"6' 2""",32,"1992-09-24T07:00Z",2,"66",FALSE
"11734","Jake","Allen","Jake Allen","Jake Allen","J. Allen",196,"196 lbs",76,"6' 4""",39,"1985-01-18T08:00Z",2,NA,FALSE
"1420","James","Allen","James Allen","James Allen","J. Allen",215,"215 lbs",70,"5' 10""",49,"1975-03-28T07:00Z",5,"20",FALSE
"3610","James","Allen","James Allen","James Allen","J. Allen",245,"245 lbs",74,"6' 2""",44,"1979-11-11T08:00Z",5,"50",FALSE
"5651","Jared","Allen","Jared Allen","Jared Allen","J. Allen",255,"255 lbs",78,"6' 6""",42,"1982-04-03T08:00Z",12,NA,FALSE
"9602","Jason","Allen","Jason Allen","Jason Allen","J. Allen",200,"200 lbs",73,"6' 1""",41,"1983-07-05T07:00Z",7,"25",FALSE
"2577253","Javorius","Allen","Javorius Allen","Javorius Allen","J. Allen",218,"218 lbs",72,"6' 0""",33,"1991-08-27T07:00Z",5,"37",FALSE
"4371740","Jaylon","Allen","Jaylon Allen","Jaylon Allen","J. Allen",240,"240 lbs",75,"6' 3""",24,"2000-03-30T08:00Z",NA,"57",FALSE
"14990","Jeff","Allen","Jeff Allen","Jeff Allen","J. Allen",305,"305 lbs",76,"6' 4""",34,"1990-01-08T08:00Z",8,"79",FALSE
"3054840","Jonathan","Allen","Jonathan Allen","Jonathan Allen","J. Allen",300,"300 lbs",75,"6' 3""",29,"1995-01-16T08:00Z",8,"93",FALSE
"17102","Josh","Allen","Josh Allen","Josh Allen","J. Allen",315,"315 lbs",75,"6' 3""",32,"1991-12-30T08:00Z",1,"66",FALSE
"3918298","Josh","Allen","Josh Allen","Josh Allen","J. Allen",237,"237 lbs",77,"6' 5""",28,"1996-05-21T07:00Z",7,"17",TRUE
"3916334","Julian","Allen","Julian Allen","Julian Allen","J. Allen",245,"245 lbs",75,"6' 3""",30,"1994-05-31T07:00Z",NA,"86",FALSE
"4367180","Kazmeir","Allen","Kazmeir Allen","Kazmeir Allen","K. Allen",176,"176 lbs",68,"5' 8""",24,"2000-02-29T08:00Z",1,"36",FALSE
"15818","Keenan","Allen","Keenan Allen","Keenan Allen","K. Allen",211,"211 lbs",74,"6' 2""",32,"1992-04-27T07:00Z",12,"13",TRUE
"4761","Kenderick","Allen","Kenderick Allen","Kenderick Allen","K. Allen",328,"328 lbs",77,"6' 5""",46,"1978-09-14T07:00Z",4,NA,FALSE
"3045226","Kenny","Allen","Kenny Allen","Kenny Allen","K. Allen",223,"223 lbs",75,"6' 3""",30,"1994-07-08T07:00Z",NA,"3",FALSE
"3115293","Kyle","Allen","Kyle Allen","Kyle Allen","K. Allen",210,"210 lbs",75,"6' 3""",28,"1996-03-08T08:00Z",6,"4",TRUE
"609","Larry","Allen","Larry Allen","Larry Allen","L. Allen",325,"325 lbs",75,"6' 3""",52,"1971-11-27T08:00Z",15,NA,FALSE
"4573313","Larry","Allen","Larry Allen","Larry Allen","L. Allen",NA,NA,NA,NA,NA,NA,NA,"68",FALSE
"6465","Marcus","Allen","Marcus Allen","Marcus Allen","M. Allen",NA,NA,74,"6' 2""",64,"1960-03-26T08:00Z",NA,"32",FALSE
"3116149","Marcus","Allen","Marcus Allen","Marcus Allen","M. Allen",215,"215 lbs",74,"6' 2""",28,"1996-08-07T07:00Z",4,"27",FALSE
"4300","Matt","Allen","Matt Allen","Matt Allen","M. Allen",230,"230 lbs",76,"6' 4""",47,"1977-10-23T07:00Z",1,"12",FALSE
"13257","Nate","Allen","Nate Allen","Nate Allen","N. Allen",214,"214 lbs",73,"6' 1""",36,"1987-11-30T08:00Z",8,"29",FALSE
"14219","Pierre","Allen","Pierre Allen","Pierre Allen","P. Allen",273,"273 lbs",76,"6' 4""",36,"1987-11-18T08:00Z",1,"95",FALSE
"3933340","Randy","Allen","Randy Allen","Randy Allen","R. Allen",243,"243 lbs",73,"6' 1""",31,"1993-08-04T07:00Z",NA,"95",FALSE
"17423","RaShaun","Allen","RaShaun Allen","RaShaun Allen","R. Allen",250,"250 lbs",76,"6' 4""",34,"1990-02-25T08:00Z",2,"88",FALSE
"16882","Ricardo","Allen","Ricardo Allen","Ricardo Allen","R. Allen",186,"186 lbs",69,"5' 9""",32,"1991-12-18T08:00Z",6,"37",FALSE
"12754","Roger","Allen","Roger Allen","Roger Allen","R. Allen",325,"325 lbs",75,"6' 3""",38,"1986-02-10T08:00Z",4,"66",FALSE
"12755","Russell","Allen","Russell Allen","Russell Allen","R. Allen",238,"238 lbs",75,"6' 3""",38,"1986-05-05T07:00Z",5,"50",FALSE
"16382","Ryan","Allen","Ryan Allen","Ryan Allen","R. Allen",220,"220 lbs",74,"6' 2""",34,"1990-02-28T08:00Z",8,"6",FALSE
"1345","Taje","Allen","Taje Allen","Taje Allen","T. Allen",184,"184 lbs",71,"5' 11""",50,"1973-11-06T08:00Z",6,"26",FALSE
"77","Terry","Allen","Terry Allen","Terry Allen","T. Allen",208,"208 lbs",71,"5' 11""",56,"1968-02-21T08:00Z",11,"29",FALSE
"16962","Torrence","Allen","Torrence Allen","Torrence Allen","T. Allen",183,"183 lbs",72,"6' 0""",33,"1991-03-31T08:00Z",1,"83",FALSE
"2586895","Tovar","Allen","Tovar Allen","Tovar Allen","T. Allen",321,"321 lbs",77,"6' 5""",31,"1993-02-18T08:00Z",NA,NA,FALSE
"8178","Tremayne","Allen","Tremayne Allen","Tremayne Allen","T. Allen",234,"234 lbs",74,"6' 2""",50,"1974-08-09T07:00Z",2,"31",FALSE
"2570","Will","Allen","Will Allen","Will Allen","W. Allen",196,"196 lbs",70,"5' 10""",46,"1978-08-05T07:00Z",12,"26",FALSE
"5636","Will","Allen","Will Allen","Will Allen","W. Allen",202,"202 lbs",73,"6' 1""",42,"1982-06-17T07:00Z",12,"20",FALSE
"16674","Zach","Allen","Zach Allen","Zach Allen","Z. Allen",328,"328 lbs",75,"6' 3""",NA,NA,NA,NA,FALSE
"3915282","Zach","Allen","Zach Allen","Zach Allen","Z. Allen",285,"285 lbs",77,"6' 5""",27,"1997-08-20T07:00Z",6,"99",TRUE
"3118835","Larry","Allen Jr.","Larry Allen Jr.","Larry Allen Jr.","L. Allen Jr.",307,"307 lbs",75,"6' 3""",28,"1996-07-21T07:00Z",NA,"62",FALSE
"3126478","Bryson","Allen-Williams","Bryson Allen-Williams","Bryson Allen-Williams","B. Allen-Williams",230,"230 lbs",73,"6' 1""",28,"1996-10-15T07:00Z",NA,"48",FALSE
"4373626","Tyler","Allgeier","Tyler Allgeier","Tyler Allgeier","T. Allgeier",220,"220 lbs",71,"5' 11""",24,"2000-04-15T07:00Z",3,"25",TRUE
"4683124","Hinwa","Allieu","Hinwa Allieu","Hinwa Allieu","H. Allieu",290,"290 lbs",77,"6' 5""",26,"1997-12-09T08:00Z",NA,NA,FALSE
"10589","Aundrae","Allison","Aundrae Allison","Aundrae Allison","A. Allison",198,"198 lbs",72,"6' 0""",38,"1986-04-20T08:00Z",4,NA,FALSE
"3115913","Geronimo","Allison","Geronimo Allison","Geronimo Allison","G. Allison",202,"202 lbs",75,"6' 3""",30,"1994-01-18T08:00Z",5,"82",FALSE
"3120566","Jalen","Allison","Jalen Allison","Jalen Allison","J. Allison",184,"184 lbs",72,"6' 0""",NA,NA,NA,"32",FALSE
"4040893","Jeff","Allison","Jeff Allison","Jeff Allison","J. Allison",228,"228 lbs",71,"5' 11""",27,"1997-03-20T08:00Z",NA,"49",FALSE
"7554","Brian","Allred","Brian McCray Allred","Brian McCray Allred","B. Allred",175,"175 lbs",70,"5' 10""",55,"1969-03-16T08:00Z",2,NA,FALSE
"9847","Colin","Allred","Colin Allred","Colin Allred","C. Allred",242,"242 lbs",73,"6' 1""",41,"1983-04-15T08:00Z",3,"56",FALSE
"1194","John","Allred","John Allred","John Allred","J. Allred",246,"246 lbs",76,"6' 4""",50,"1974-09-09T07:00Z",5,"46",FALSE
"6895","Jeff","Alm","Jeff Alm","Jeff Alm","J. Alm",273,"273 lbs",78,"6' 6""",25,"1968-03-31T08:00Z",4,NA,FALSE
"15819","Kiko","Alonso","Kiko Alonso","Kiko Alonso","K. Alonso",239,"239 lbs",75,"6' 3""",34,"1990-08-14T07:00Z",8,NA,FALSE
"3056432","Jacob","Alsadek","Jacob Alsadek","Jacob Alsadek","J. Alsadek",320,"320 lbs",79,"6' 7""",30,"1994-09-12T07:00Z",NA,"62",FALSE
"3051706","Johnathan","Alston","Johnathan Alston","Johnathan Alston","J. Alston",206,"206 lbs",73,"6' 1""",30,"1994-10-17T07:00Z",NA,"41",FALSE
"9663","Jon","Alston","Jon Alston","Jon Alston","J. Alston",235,"235 lbs",72,"6' 0""",41,"1983-06-04T07:00Z",5,NA,FALSE
"2582444","Quinton","Alston","Quinton Alston","Quinton Alston","Q. Alston",232,"232 lbs",73,"6' 1""",31,"1993-09-07T07:00Z",NA,"59",FALSE
"5345","Richard","Alston","Richard Alston","Richard Alston","R. Alston",215,"215 lbs",71,"5' 11""",43,"1980-11-20T08:00Z",1,"89",FALSE
"925","Mike","Alstott","Mike Alstott","Mike Alstott","M. Alstott",248,"248 lbs",73,"6' 1""",50,"1973-12-21T08:00Z",12,"40",FALSE
"4683487","Joe","Alt","Joe Alt","Joe Alt","J. Alt",322,"322 lbs",80,"6' 8""",21,"2003-02-28T08:00Z",NA,"76",TRUE
"6925","John","Alt","John Alt","John Alt","J. Alt",307,"307 lbs",80,"6' 8""",62,"1962-05-30T07:00Z",13,"76",FALSE
"13233","Tyson","Alualu","Tyson Alualu","Tyson Alualu","T. Alualu",304,"304 lbs",75,"6' 3""",37,"1987-05-12T07:00Z",14,"92",FALSE
"3911982","Auzoyah","Alufohai","Auzoyah Alufohai","Auzoyah Alufohai","A. Alufohai",320,"320 lbs",76,"6' 4""",28,"1996-10-16T07:00Z",2,"98",FALSE
"13526","Delbert","Alvarado","Delbert Alvarado","Delbert Alvarado","D. Alvarado",205,"205 lbs",72,"6' 0""",35,"1989-01-03T08:00Z",1,"4",FALSE
"3886834","Ugo","Amadi","Ugo Amadi","Ugo Amadi","U. Amadi",201,"201 lbs",69,"5' 9""",27,"1997-05-16T07:00Z",6,"0",TRUE
"5764","Eugene","Amano","Eugene Amano","Eugene Amano","E. Amano",300,"300 lbs",75,"6' 3""",42,"1982-03-01T08:00Z",9,"54",FALSE
"16792","Jace","Amaro","Jace Amaro","Jace Amaro","J. Amaro",265,"265 lbs",77,"6' 5""",32,"1992-06-26T07:00Z",4,"89",FALSE
